Article ID,Sentence ID,Sentence,Article,Link,Category,Subcategory,Number of Words
14,596,"Das Erscheinungsbild des Nationalparks prägen die quer zum Hauptkamm verlaufenden von eiszeitlichen Gletschern ausgeschliffenen Trogtäler mit über 750 Seen, von denen nur 131 einen offiziellen Namen tragen.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,27
14,597,"In den Tieflagen liegen Zungenbeckenseen, im höheren Gelände handelt es sich um Karseen.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,13
14,598,"Die größeren Seen des Parks sind der Lake McDonald, der Two Medicine Lake, St. Mary Lake, der Lake Sherburne und der Südteil des grenzüberschreitenden Upper Waterton Lake.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,27
14,599,Der Hauptkamm der Rocky Mountains trennt den Park als Klimascheide in zwei sehr unterschiedliche Zonen.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,15
14,600,"Der Westen unterliegt dem maritimen Einfluss des Pazifischen Ozeans mit gemäßigten Temperaturen und hohen Niederschlägen, während die Ostseite dem kontinentalen Klima zugehörig ist, das durch extreme jahreszeitliche Temperaturunterschiede und die für Nordamerika typischen Blizzards aus nördlichen Richtungen geprägt ist.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,39
14,601,"Im Osten des Parks wurden 1937 am Two Medicine Lake +47 °C gemessen, südlich des Parks am Rogers Pass 1954 ?57 °C, die niedrigste Temperatur der Vereinigten Staaten außerhalb Alaskas.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,30
14,602,Mit dieser Temperaturspanne ist Montana der Bundesstaat mit dem größten gemessenen Temperaturunterschied.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,12
14,603,"In Browning östlich außerhalb des Parks fiel am 23. Januar 1916 die Temperatur innerhalb von 24 Stunden von 7 °C auf ?49 °C, der größte Temperaturunterschied innerhalb eines Tages in den Vereinigten Staaten.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,33
14,604,Der Glacier-Nationalpark ist geologisch herausgehoben durch die Lewis-Überschiebung.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,8
14,605,"Durch diese Überschiebung liegt sehr altes Gestein aus dem Proterozoikum, das vor bis zu 1,5 Milliarden Jahren entstanden ist, über jüngeren Schichten aus Quartär und Kreide und den letzten 100 Millionen Jahren.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,32
14,606,Im Zuge der Laramischen Gebirgsbildung bauten plattentektonische Vorgänge vor der nordamerikanischen Westküste Druck auf.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,14
14,607,Dieser wurde nach Osten in die Nordamerikanische Platte weitergegeben und eine Tektonische Decke von rund 450 Kilometern Länge in Nord-Süd-Richtung und einer Mächtigkeit von mindestens 5000 Metern wurde im Zeitraum von vor 80 bis 40 Millionen Jahren um circa 80 Kilometer in einem flachen Winkel nach Osten über das dort anstehende Gestein geschoben.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,53
14,608,"Spannungen innerhalb der Decke führten zu einer Synklinale, einer konkav – also nach innen – gewölbten Struktur, durch die Gesteinsschichten im Osten und Westen des Parks höher liegen als im Zentrum.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,31
14,609,"Sie bilden die beiden Nord-Süd-Bergketten des Parks, die Lewis range im Osten und die Livingstone range im Nordwesten.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,18
14,610,Durch diese spezielle Entstehung hebt sich die Lewis range im Osten ohne Vorgebirge aus der Ebene der Great Plains.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,19
14,611,Durch Erosion der oberen Schichten der Lewis-Überschiebung und die Talbildung während der Vergletscherung wurde das Gestein aus dem Proterozoikum freigelegt und sein Geologisches Profil angeschliffen.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,25
14,612,"Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,45
14,613,Der Ursprung der älteren Gesteine des Parks sind klastische Sedimentgesteine.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,10
14,614,"Aus den Ablagerungen von Sanden, Tonen und den Kalkgehäusen von Zooplankton in einem Urmeer entstanden zunächst Gesteine wie Sandstein, Schiefer und Kalkstein.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,22
14,615,"Teile davon wurden über geologische Zeiträume durch Druck späterer Schichten zu Metamorphen Gesteinen wie Quarzit, Tonschiefer sowie kristallinem Kalkstein (Marmor) und Dolomit umgewandelt.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,23
14,616,"Gegenüber Aufschlüssen proterozoischen Gesteins in anderen Teilen der Erde ist die geringe Störung hervorzuheben: Im Glacier-Waterton-Gebiet haben sich Details der Sedimentation wie millimetergenaue Schichtung, Rippelmarken, Abdrücke von Salzablagerungen, Oolithe, Ton-Brekzien und andere Formen erhalten.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,34
14,617,Die jüngeren Gesteine aus Quartär und Kreide sind nur im Osten des Parks aufgeschlossen und bestehen aus Sand- und Schluffstein.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,20
14,618,"Dazwischen fehlen Gesteine aus rund 800 Millionen Jahren, sie wurden bereits vor, während und nach der Gebirgsbildung durch Erosion abgetragen.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,20
14,619,Die verschiedenen Gesteinsschichten enthalten Fossilien.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,5
14,620,"Als das proterozoische Gestein entstand, gab es Leben auf der Erde nur in frühen Formen.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,15
14,621,"Stromatolithe aus versteinerten Biofilmen von Cyanobakterien sind in allen präkambrischen Gesteinen des Parks erhalten und besonders häufig in der Siyeh-Formation aus Dolomit und Kalkstein, aus der die Mehrzahl der höheren Gipfel im Park bestehen.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,34
14,622,In den jüngeren präkambrischen Schichten treten auch Versteinerungen von erstem Seetang sowie vier Arten wirbelloser Tiere auf.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,17
14,623,In den quartären Gesteinen werden fossile Muscheln und Schnecken gefunden.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,10
14,624,"In der Appekunny Formation im Osten des Parks, die auf ein Alter von 1,5–1,3 Milliarden Jahre datiert wird, wurden 1982 Abdrücke gefunden, die von den Entdeckern als Metazoa interpretiert und nach neuen Untersuchungen 2002 als Horodyskia moniliformis beschrieben wurden.",Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,39
14,625,Sie gehören zu den frühesten Spuren vielzelliger Tiere weltweit.,Glacier-Nationalpark (Vereinigte Staaten),https://de.wikipedia.org/wiki/Glacier-Nationalpark_(Vereinigte_Staaten),Wissenschaft,Umwelt- und Naturschutz,9
15,626,"Beim Recycling, Rezyklierung bzw. Müllverwertung werden Abfallprodukte wiederverwertet bzw. deren Ausgangsmaterialien werden zu Sekundärrohstoffen.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,14
15,627,"Der Begriff „Recycling“ ist ein Lehnwort aus dem Englischen (recycling – ausgesprochen [???sa?kl??] – für „Wiederverwertung“ oder „Wiederaufbereitung“); etymologisch leitet es sich vom griechischen kýklos (Kreis) sowie dem lateinischen Präfix re- (zurück, wieder) ab.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,34
15,628,"„Recycling“ ist definiert als „jedes Verwertungsverfahren, durch das Abfälle zu Erzeugnissen, Materialien oder Stoffen entweder für den ursprünglichen Zweck oder für andere Zwecke aufbereitet werden.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,25
15,629,"Es schließt die Aufbereitung organischer Materialien ein, aber nicht die energetische Verwertung und die Aufbereitung zu Materialien, die für die Verwendung als Brennstoff oder zur Verfüllung bestimmt sind“ (§ 3 Abs. 25 deutsches Kreislaufwirtschaftsgesetz).",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,34
15,630,"Gesetzlich wird erst von „Recycling“ gesprochen, wenn der Rohstoff zuvor als „Abfall“ einzustufen war; andernfalls handelt es sich um „Wiederverwendung“.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,20
15,631,Der umgangssprachliche Gebrauch des Begriffs Recycling umfasst oft beide Bedeutungen.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,10
15,632,"Ein möglicher Nachteil von beispielsweise Kunststoff ist, dass – bei vertretbarem Aufwand – das Material nicht mehr die ursprüngliche Qualität oder dessen Verarbeitbarkeit erreicht wie bei der Primärherstellung vor dem Recyclingprozess.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,31
15,633,"Diese Abwertung wird auch als Downcycling bezeichnet, während beim Upcycling aus Abfallstoffen eines Prozesses hochwertigere Produkte hergestellt werden können. ",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,20
15,634,"Reststoffe, die während des Recyclingvorganges bestimmter organischer Materialien anfallen, werden Spuckstoffe genannt.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,12
15,635,"Die Neigung eines Polymers, bei der Wiederverarbeitung zu degradieren, hängt vom gewählten Aufbereitungsverfahren ab und vom jeweiligen Grundpolymertyp sowie dem Gehalt an Additiven, die den thermisch-oxidativen Abbau der Molekülketten bei der Verarbeitung stark herabsetzen können.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,35
15,636,In einigen Fällen erreicht der verwertete Kunststoff durchaus das Eigenschaftsniveau der Originalware.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,12
15,637,Es kommt hierbei auf die Qualität und Sortenreinheit der gesammelten Altteile und den Aufbereitungsprozess und die Nachadditivierung an.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,18
15,638,Auch der Gesamtenergieverbrauch bei der Wiederaufbereitung wird vielfach überschätzt.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,9
15,639,"Mit nicht mehr als rund 10 bis 15 MJ/kg Polymer (Thermoplast) ist bei Teilen, die eine Einzelmasse von mehr als 100 g besitzen, die komplette Aufbereitung durchführbar (in diesem Zusammenhang wird auf Originalliteratur aus den Jahren 1990 bis 1997 sowie auf die Quellen[5][6][7][8][9] verwiesen).",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,44
15,640,Bei der Wiederaufarbeitung von Kernbrennstoffen ist kein vollständiges Recycling möglich.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,10
15,641,Nach der Abtrennung und Entsorgung der Spaltprodukte können die restlichen Bestandteile des Kernbrennstoffs jedoch wieder zur Produktion neuer Brennelemente genutzt werden.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,21
15,642,"Vor der Industrialisierung bestand der Müll hauptsächlich aus den Exkrementen von Menschen und Tieren, aus Lebensmittelabfällen, Ton- oder Glasscherben und wahrscheinlich auch Asche von den Feuerstellen.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,26
15,643,"Die wohl älteste Form des Recyclings ist die traditionelle Düngemittelnutzung von pflanzlichen und tierischen Abfällen, insbesondere Ernte­resten, Mist und Gülle, in der Landwirtschaft, die wohl so alt ist wie diese selbst.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,31
15,644,Diese vollständige Wiederverwertung ist Basis der Subsistenzwirtschaft.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,7
15,645,Im antiken Rom wurden die Exkremente eingesammelt und den Bauern im Umland verkauft.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,13
15,646,Im Mittelalter verfiel diese Organisation größtenteils – Exkremente und Abfälle wurden teilweise einfach nur auf die Straße gekippt und allenfalls von Haustieren „verwertet“.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,23
15,647,"Später waren es Schrott- und Lumpensammler, die sich um das Einsammeln, Sortieren und Weiterleiten von wiederverwertbarem Material kümmerten.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,18
15,648,"Die „Wegwerf-Mentalität“ der Industriezeit existierte aufgrund des Mangels an Gütern wie leeren Flaschen, gebrauchten Holz- oder Metallgegenständen und Ähnlichem nicht.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,20
15,649,"Es war selbstverständlich, diese Gegenstände weiter zu verwerten.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,8
15,650,"Aus Lebensmittelabfall wurde Haustierfutter, aus Knochen und Haaren wurden nützliche Dinge und aus Lumpen wurde Papier hergestellt.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,17
15,651,Holz- und Papierabfälle verheizte man und Metallteile wurden sowieso eingeschmolzen oder umgeschmiedet.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,12
15,652,"Mit der Industrialisierung veränderte sich auch Menge und Zusammenstellung des Mülls, so dass in London erste Kehrichtöfen entstanden, später auch die ersten Deponien.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,23
15,653,Im Ersten Weltkrieg wurden mit großem Propagandaerfolg für die Sammlung auch von wieder verwertbaren Abfällen geworben.,Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,16
15,654,"Als die Menschen nach den Weltkriegen zu immer mehr Wohlstand gelangten und sich auch Luxusgüter leisten konnten, zu denen auch eine aufwändigere Verpackung gehörte (Flaschen, Alufolie, Frischhaltebeutel, Blechdosen, Kunststoffflaschen), standen die Industrieländer vor einem akuten Müllnotstand.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,36
15,655,"Ein normaler Haushalt, der vor 150 Jahren mit etwa 150 Dingen auskam, verwendete nun mehr als 20.000 Gegenstände, vom Zahnstocher bis zum Haarfestiger, vom Kleiderschrank bis zur Heftzwecke, und produzierte beispielsweise in der Bundesrepublik in den 1970er Jahren im Durchschnitt eine Hausmüllmenge von 4,7 kg pro Einwohner und Woche, das sind 244 kg pro Einwohner und Jahr.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,57
15,656,"Dieser wurde großteils nicht mehr wiederverwendet, sondern weitgehend vollständig deponiert.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,10
15,657,"Wiederverwendung war nur in Notzeiten, besonders während und nach Kriegen, ein Thema.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,12
15,658,"Erst mit Aufkommen der grünen Bewegung in den 1970/80er-Jahren fand ein Umdenken statt, dass Müllentsorgung einer der Hauptfaktoren der Umweltverschmutzung darstellt.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,21
15,659,"Gleichzeitig entstand einerseits ein Bewusstsein um die Begrenztheit natürlicher Ressourcen insgesamt (etwa nach dem Ölschock der frühen 80er-Jahren), andererseits wurde das Deponieren etwa in urbanen Ballungsräumen (Megacyties) zunehmend undurchführbar.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,29
15,660,"Erste Anfänge zurück zu einer neuen Wiederverwertung war die anfangs freiwillige Mülltrennung, die zum Sinnbild einer ganzen Generation in der westlichen Welt wurde.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,23
15,661,"Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,29
15,662,"Zunehmend Bedeutung erlangt das Recycling auch bei Elementen, deren Vorkommen begrenzt sind oder deren Gewinnung aufwändig ist.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,17
15,663,"Das trifft besonders auf die in der Elektro- und Elektronikindustrie häufig verwendeten Seltenen Erden zu, die früher mit den weggeworfenen Geräten auf dem Müll landeten.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,25
15,664,"Schrott wird schon seit Urzeiten teils wiederverwertet, Eisenteile etwa durch Umschmieden. ",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,12
15,665,"Besonders in Zeiten der Kriegswirtschaft wird auf Metallgegenstände des zivilen Gebrauches zurückgegriffen zwecks Sekundär-Rohstoffgewinnung zur Waffenproduktion, wie etwa 1940 unter dem Motto Metallspende des deutschen Volkes.",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,26
15,666,"Die Verwertung von Fasern aus verwertbaren Altkleidern beherrschten bereits Papiermühlen der Renaissance. Altpapier-Wiederverwertungsverfahren gab es schon seit 1774, sodann beschrieben von Justus Claproth. ",Recycling,https://de.wikipedia.org/wiki/Recycling,Wissenschaft,Umwelt- und Naturschutz,24
16,667,"Sir Winston Leonard Spencer-Churchill[1] KG OM CH PCc RA (* 30. November 1874 in Blenheim Palace, Oxfordshire; † 24. Januar 1965 in London) gilt als bedeutendster britischer Staatsmann des 20. Jahrhunderts.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,31
16,668,Er war zweimal Premierminister (1940–1945 sowie 1951–1955) und führte Großbritannien durch den Zweiten Weltkrieg.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,14
16,669,"Zuvor hatte er bereits mehrere Regierungsämter bekleidet, unter anderem das des Innenministers, des Ersten Lords der Admiralität und des Schatzkanzlers.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,20
16,670,Darüber hinaus trat er als Autor politischer und historischer Werke hervor und erhielt 1953 den Nobelpreis für Literatur.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,18
16,671,Churchill entstammte der britischen Hocharistokratie und war der Sohn eines führenden Politikers der Konservativen Partei.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,15
16,672,"Nach einer Laufbahn als Offizier und Kriegsberichterstatter zog er 1901 als Abgeordneter ins Unterhaus ein, dem er über 60 Jahre lang angehören sollte.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,23
16,673,Nach seinem 1904 erfolgten Wechsel von den Konservativen zu den Liberalen übernahm er nacheinander verschiedene Regierungsämter.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,16
16,674,Als Erster Lord der Admiralität betrieb Churchill ab 1911 die Modernisierung der Royal Navy.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,14
16,675,Im Ersten Weltkrieg musste er wegen der ihm zur Last gelegten Niederlage bei Gallipoli 1915 zurücktreten.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,16
16,676,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,11
16,677,"Im Jahr 1924 wechselte Churchill wieder zu den Konservativen, die ihn zum Schatzkanzler (1924–1929) machten.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,15
16,678,"Während der 1930er Jahre, in denen Churchills politische Karriere beendet schien, betätigte er sich vornehmlich als Publizist und Schriftsteller.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,19
16,679,"Als einer von wenigen Politikern warnte er Regierung, Parlament und Öffentlichkeit vor der aggressiven, revisionistischen Politik Nazi-Deutschlands, fand damit aber kaum Gehör.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,22
16,680,"Erst bei Ausbruch des Zweiten Weltkriegs 1939 kehrte Churchill, der als erklärter Gegner Hitlers bekannt war, in die Regierung zurück, zunächst erneut als Erster Lord der Admiralität.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,27
16,681,"Als Premierminister Neville Chamberlain infolge der glücklosen alliierten Kriegführung zurücktreten musste, übernahm Winston Churchill am 10. Mai 1940 das Amt des Regierungschefs.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,22
16,682,"Mit seiner Weigerung, in Verhandlungen mit Hitler einzutreten, und mit seinen Reden stärkte er in den kritischen Monaten des Frühjahrs und Sommers 1940 den britischen Widerstandswillen.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,26
16,683,"Außenpolitisch hatte er maßgeblichen Anteil am Zustandekommen der Anti-Hitler-Koalition zwischen Großbritannien, den USA und der Sowjetunion, die schließlich den Sieg über Deutschland und Japan errang.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,25
16,684,Trotz dieses militärischen Triumphs verlor er die Unterhauswahlen des Jahres 1945.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,11
16,685,Nach Kriegsende wurde Winston Churchill zum Vordenker eines politisch geeinten Europa.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,11
16,686,"Im Jahr 1951 erneut zum Premierminister gewählt, trat er nach einem Schlaganfall 1955 zurück.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,14
16,687,"Seinen Wahlkreis Woodford im Nordosten Londons vertrat er bis 1964, ein Jahr vor seinem Tod, im Unterhaus.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,17
16,688,"Geboren wurde Winston Churchill in Blenheim Palace, dem Schloss seines Großvaters John Spencer-Churchill, des 7. Herzogs von Marlborough.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,18
16,689,Seine Eltern waren der britische Politiker Lord Randolph Churchill und die amerikanische Millionärstochter Jennie Jerome.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,15
16,690,"Der Vater gehörte zu den Mitbegründern der modernen Konservativen Partei, war deren Vorsitzender, bekleidete verschiedene Ministerämter und galt zeitweilig als aussichtsreicher Anwärter auf das Amt des Premierministers.",Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,27
16,691,Churchills Großvater väterlicherseits gehörte als Duke of Marlborough dem britischen Hochadel an.,Winston Churchill,https://de.wikipedia.org/wiki/Winston_Churchill,Geschichte,Geschichte des 20. Jahrhunderts,12
